Month,FPI_Equity (USD_MN),FPI_Debt (USD_MN),FPI_Hybrid (USD_MN),FPI_Equity (INR_Crore),FPI_Debt (INR_Crore),FPI_Hybrid (INR_Crore),MF_Equity (INR_Crore),MF_Debt (INR_Crore),usd_inr,MF_Equity (USD_MN),MF_Debt (USD_MN)
10/07/2023,128.2,-118.04,-1.38,"1,059.33",-975.38,-11.43,862.97,"-1,352.22",8.263104524,104.4365344,-163.6455156
07/07/2023,105.31,64.04,-0.53,870.68,529.44,-4.35,1850.36,-2031.03,8.267780838,223.803707,-245.6560037
06/07/2023,343.55,87.75,-4.02,2832.79,723.55,-33.14,460.4,"-1,527.83",8.2456411,55.83556141,-185.2894131
05/07/2023,278.67,42.56,-0.4,2289.64,349.67,-3.32,-2195.99,"-1,035.27",8.216313202,-267.2719438,-126.0017692
04/07/2023,306.87,6.62,-0.7,"2,515.33",54.24,-5.73,-284.93,1211.34,8.196728256,-34.76143055,147.7833548
03/07/2023,300.06,-53.83,-1.94,2456.38,-440.64,-15.86,1182.08,1629.9,8.186296074,144.397416,199.1010324
30/06/2023,1444.32,106.1,-4.33,11849.68,870.48,-35.51,-539.2,116.09,8.20433145,-65.72138184,14.14984276
28/06/2023,1805.08,1442.36,-5.48,14803.87,11829.17,-44.91,63.1,434.77,8.201226538,7.693971104,53.01280217
27/06/2023,223.35,-226.37,-0.03,1830.64,"-1,855.35",-0.28,757.58,-326.05,8.196283859,92.42969289,-39.78022304
26/06/2023,-42.62,-96.94,-1.15,-349.33,-794.69,-9.42,361.32,-416.84,8.196386673,44.08283972,-50.85655626
23/06/2023,24.29,371.78,-0.44,199.33,3050.51,-3.62,1103.37,"1,804.01",8.206257719,134.4547098,219.8334566
22/06/2023,115.51,-421.77,-2.17,946.28,-3455.11,-17.74,-516.42,"-1,125.92",8.192191152,-63.03807985,-137.4381993
21/06/2023,670.94,-76.2,-1.27,"5,508.03",-625.59,-10.45,-153.43,"1,298.24",8.209422601,-18.68949955,158.1402326
20/06/2023,714.4,-46.53,-0.81,5866.41,-382.1,-6.66,-288.11,847.68,8.211660134,-35.08547544,103.2288217
19/06/2023,214.26,-28.55,-0.77,1756.21,-234.01,-6.35,-328.03,1206.24,8.196630262,-40.02010454,147.1629147
16/06/2023,22.12,133.84,-0.51,181.15,1095.9,-4.21,648.95,4673.26,8.189421338,79.24247309,570.6459354
15/06/2023,399.28,-51.33,-5.77,"3,282.01",-421.94,-47.39,"1,447.26","-3,395.61",8.219820677,176.0695345,-413.1002528
14/06/2023,226.31,-2.54,-0.24,1862.82,-20.88,-1.98,"-4,528.35",-1790.67,8.231275684,-550.1395135,-217.5446515
13/06/2023,267.06,7.74,-48.84,"2,200.33",63.76,-402.43,-1088.55,"-2,956.75",8.23908485,-132.1202561,-358.8687401
12/06/2023,-72.09,28.54,-0.88,-594.43,235.37,-7.24,542.09,-1359.94,8.245665141,65.74242232,-164.9278714
09/06/2023,-16.15,12.3,-3.12,-133.06,101.32,-25.72,-87.16,683.32,8.239009288,-10.57894183,82.93715617
08/06/2023,74.22,-33.49,-3.56,612.92,-276.56,-29.43,437.88,-688.35,8.258151442,53.02397311,-83.35400542
07/06/2023,174.96,18.08,-0.45,"1,443.99",149.18,-3.72,665.39,2715.2,8.253257888,80.62149627,328.9852367
06/06/2023,134.48,1.54,-11.45,"1,111.41",12.77,-94.65,2797.06,"1,236.14",8.264500297,338.4427248,149.5722615
05/06/2023,-62.11,55.67,-2.83,-512.86,459.69,-23.34,-66.68,"2,529.18",8.257285461,-8.075293062,306.2967863
02/06/2023,78.13,38.86,116.35,643.15,319.91,957.81,893.98,1214.66,8.231793165,108.6008822,147.5571574
01/06/2023,321.62,3.81,-4.31,"2,651.98",31.42,-35.5,65.19,"2,628.83",8.245693676,7.905944917,318.8124739
31/05/2023,464.15,-12.63,-1.23,"3,837.49",-104.35,-10.14,-508.90,121.21,8.267779813,-61.55219558,14.66052589
30/05/2023,295.09,78.41,-1.22,"2,441.34",648.66,-10.1,-9.73,"1,742.72",8.273204785,-1.176085961,210.6463028
29/05/2023,277.46,-43.73,-1.72,"2,290.42",-361.05,-14.22,"1,536.19",548.11,8.254955669,186.0930648,66.39769152
26/05/2023,216.35,49.55,-4.59,1789.66,409.88,-37.98,883.98,-43.97,8.272059163,106.8633556,-5.315484226
25/05/2023,303.53,138.57,-36.67,"2,511.68","1,146.57",-303.44,-408.98,842.71,8.274898692,-49.42417004,101.8393132
24/05/2023,181.07,34.48,-0.5,1497.86,285.18,-4.13,296.47,-327.10,8.272270393,35.83901226,-39.54174422
23/05/2023,38.57,15.5,-0.23,319.38,128.39,-1.92,-682.47,1344.86,8.280528908,-82.41864832,162.4123308
22/05/2023,155.75,32.23,-1.87,"1,289.58",266.82,-15.5,"1,315.64",1146.05,8.279807384,158.8974162,138.4150557
19/05/2023,91.01,-36.94,-4.79,752.67,-305.51,-39.59,377,1747.5,8.270190089,45.58540928,211.3010682
18/05/2023,218.8,-20.64,-0.67,"1,804.64",-170.28,-5.52,1786.72,686.98,8.247897623,216.6273251,83.2915285
17/05/2023,97.83,182.54,38.52,805.79,1503.63,317.3,9.97,58.50,8.236634979,1.210445774,7.102415021
16/05/2023,208.56,141.28,-1.69,"1,715.90",1162.34,-13.86,103.42,-386.64,8.227368623,12.57024022,-46.99436937
15/05/2023,228.48,-43.16,-0.59,1880.04,-355.17,-4.83,"1,074.24",-627.15,8.228466387,130.5516666,-76.21711878
12/05/2023,193.2,-140.21,-0.53,1587.34,-1152,-4.38,"1,826.30",1061.6,8.216045549,222.2845515,129.2105787
11/05/2023,120.71,123.36,-1.11,990.35,1012.09,-9.11,"-1,510.52","-1,880.39",8.20437412,-184.1115456,-229.1935951
10/05/2023,279.86,99.07,-0.09,2295.56,812.63,-0.74,508.50,-824.70,8.202529836,61.99306923,-100.5421518
09/05/2023,243.93,-114.95,-1.97,2000.78,-942.84,-16.16,317.67,415.51,8.202271143,38.72951704,50.65792056
08/05/2023,386.8,107.08,-0.04,"3,162.52",875.53,-0.32,697.84,"4,490.50",8.176111686,85.35108458,549.2219496
