Month,Exchange,parameter,Trading_Days,IDX_CO,IDX_FUT,IDX_PO,STK_CO,STK_FUT,STK_PO,Total_Futures,Total_Options,Total_Derivatives
30/06/2019,NSE,Contracts,19,"17,15,31,270.00","60,04,647.00","15,25,02,324.00","86,43,189.00","1,90,02,686.00","53,35,151.00","2,50,07,333.00","33,80,11,934.00","36,30,19,267.00"
30/06/2019,NSE,Premium Turnover,19,"30,983.98",,"29,479.52","6,608.49",,"5,071.69",0,"72,143.68","72,143.68"
30/06/2019,NSE,Turnover,19,"1,20,62,971.86","4,53,615.70","1,05,68,662.97","5,10,274.39","10,74,673.51","2,95,240.05","15,28,289.21","2,34,37,149.27","2,49,65,438.48"
31/07/2019,BSE,Contracts,23,0,2,0,0,9,0,11,0,11
31/07/2019,BSE,Premium Turnover,23,0,,0,0,,0,0,0,0
31/07/2019,BSE,Turnover,23,0,0.2,0,0,0.69,0,0.89,0,0.89
31/07/2019,MCX,Contracts,23,0,0,0,0,0,0,0,0,0
31/07/2019,MCX,Premium Turnover,23,0,,0,0,,0,0,0,0
31/07/2019,MCX,Turnover,23,0,0,0,0,0,0,0,0,0
31/07/2019,NSE,Contracts,23,"19,74,67,318.00","68,96,920.00","17,23,86,260.00","1,14,66,085.00","2,20,36,758.00","71,95,115.00","2,89,33,678.00","38,85,14,778.00","41,74,48,456.00"
31/07/2019,NSE,Premium Turnover,23,"33,741.29",,"36,964.92","10,159.11",,"8,250.06",0,"89,115.38","89,115.38"
31/07/2019,NSE,Turnover,23,"1,37,80,663.89","5,08,569.98","1,17,75,969.04","7,25,662.61","13,13,831.40","4,34,765.07","18,22,401.38","2,67,17,060.61","2,85,39,461.99"
31/08/2019,BSE,Contracts,20,0,9,0,0,357,0,366,0,366
31/08/2019,BSE,Premium Turnover,20,0,,0,0,,0,0,0,0
31/08/2019,BSE,Turnover,20,0,0.83,0,0,18.81,0,19.64,0,19.64
31/08/2019,MCX,Contracts,20,0,0,0,0,0,0,0,0,0
31/08/2019,MCX,Premium Turnover,20,0,,0,0,,0,0,0,0
31/08/2019,MCX,Turnover,20,0,0,0,0,0,0,0,0,0
31/08/2019,NSE,Contracts,20,"23,57,38,134.00","87,43,443.00","19,19,54,279.00","1,10,25,879.00","2,22,57,696.00","68,83,458.00","3,10,01,139.00","44,56,01,750.00","47,66,02,889.00"
31/08/2019,NSE,Premium Turnover,20,"45,044.13",,"48,423.35","9,816.24",,"8,052.70",0,"1,11,336.43","1,11,336.43"
31/08/2019,NSE,Turnover,20,"1,53,70,794.86","6,06,553.80","1,22,58,488.29","6,54,814.12","12,06,917.17","3,80,210.49","18,13,470.97","2,86,64,307.77","3,04,77,778.74"
30/09/2019,BSE,Contracts,19,0,"2,883.00",0,266,921,197,"3,804.00",463,"4,267.00"
30/09/2019,BSE,Premium Turnover,19,0,,0,0,,0,0,0,0
30/09/2019,BSE,Turnover,19,0,271.52,0,20.25,43.01,14.81,314.53,35.07,349.6
30/09/2019,MCX,Contracts,19,0,0,0,0,0,0,0,0,0
30/09/2019,MCX,Premium Turnover,19,0,,0,0,,0,0,0,0
30/09/2019,MCX,Turnover,19,0,0,0,0,0,0,0,0,0
30/09/2019,NSE,Contracts,19,"21,95,69,955.00","91,92,584.00","18,03,49,807.00","1,09,44,617.00","2,22,34,125.00","66,29,230.00","3,14,26,709.00","41,74,93,609.00","44,89,20,318.00"
30/09/2019,NSE,Premium Turnover,19,"52,998.20",,"43,258.24","10,788.52",,"6,475.53",0,"1,13,520.49","1,13,520.49"
30/09/2019,NSE,Turnover,19,"1,43,86,400.17","6,40,331.26","1,16,07,222.62","6,67,880.23","12,46,228.26","3,71,253.46","18,86,559.52","2,70,32,756.47","2,89,19,315.99"
31/10/2019,BSE,Contracts,20,0,"14,434.00",0,"3,641.00",443,"3,789.00","14,877.00","7,430.00","22,307.00"
31/10/2019,BSE,Premium Turnover,20,0,,0,0,,0,0,0,0
31/10/2019,BSE,Turnover,20,0,"1,410.51",0,263.76,23.67,274.4,"1,434.18",538.16,"1,972.34"
31/10/2019,MCX,Contracts,20,0,0,0,0,0,0,0,0,0
31/10/2019,MCX,Premium Turnover,20,0,,0,0,,0,0,0,0
31/10/2019,MCX,Turnover,20,0,0,0,0,0,0,0,0,0
31/10/2019,NSE,Contracts,20,"21,88,54,843.00","83,17,454.00","18,17,17,539.00","1,12,48,252.00","2,27,05,088.00","66,21,184.00","3,10,22,542.00","41,84,41,818.00","44,94,64,360.00"
31/10/2019,NSE,Premium Turnover,20,"46,964.91",,"42,333.17","13,311.46",,"8,268.54",0,"1,10,878.08","1,10,878.08"
31/10/2019,NSE,Turnover,20,"1,46,66,647.15","5,80,595.72","1,19,28,618.66","6,64,413.34","12,33,713.19","3,60,108.25","18,14,308.91","2,76,19,787.40","2,94,34,096.31"
30/11/2019,BSE,Contracts,20,"15,859.00","27,957.00","7,867.00","4,565.00",762,"3,890.00","28,719.00","32,181.00","60,900.00"
30/11/2019,BSE,Premium Turnover,20,3.44,,2,8.96,,7.58,0,21.98,21.98
30/11/2019,BSE,Turnover,20,"1,649.42","2,841.51",799.58,342.01,44.03,294.04,"2,885.54","3,085.05","5,970.59"
30/11/2019,MCX,Contracts,20,0,0,0,0,0,0,0,0,0
30/11/2019,MCX,Premium Turnover,20,0,,0,0,,0,0,0,0
30/11/2019,MCX,Turnover,20,0,0,0,0,0,0,0,0,0
30/11/2019,NSE,Contracts,20,"18,63,26,307.00","64,38,144.00","16,15,38,469.00","1,15,19,559.00","2,27,79,787.00","61,20,457.00","2,92,17,931.00","36,55,04,792.00","39,47,22,723.00"
30/11/2019,NSE,Premium Turnover,20,"37,376.23",,"31,256.61","13,828.05",,"7,096.66",0,"89,557.55","89,557.55"
30/11/2019,NSE,Turnover,20,"1,31,22,523.11","4,77,983.48","1,12,34,334.29","6,92,047.17","12,56,616.58","3,47,377.97","17,34,600.06","2,53,96,282.55","2,71,30,882.61"
31/12/2019,BSE,Contracts,21,"1,09,825.00","37,326.00","55,059.00",0,216,0,"37,542.00","1,64,884.00","2,02,426.00"
31/12/2019,BSE,Premium Turnover,21,33.07,,19.14,0,,0,0,52.21,52.21
31/12/2019,BSE,Turnover,21,"11,540.65","3,835.78","5,632.92",0,13.26,0,"3,849.04","17,173.57","21,022.61"
31/12/2019,MCX,Contracts,21,0,0,0,0,0,0,0,0,0
31/12/2019,MCX,Premium Turnover,21,0,,0,0,,0,0,0,0
31/12/2019,MCX,Turnover,21,0,0,0,0,0,0,0,0,0
31/12/2019,NSE,Contracts,21,"19,60,92,855.00","54,00,188.00","17,36,48,642.00","96,50,541.00","1,89,29,870.00","52,56,335.00","2,43,30,058.00","38,46,48,373.00","40,89,78,431.00"
31/12/2019,NSE,Premium Turnover,21,"37,707.75",,"33,176.05","9,950.20",,"5,631.92",0,"86,465.92","86,465.92"
31/12/2019,NSE,Turnover,21,"1,40,45,613.58","4,11,240.89","1,23,45,925.52","6,15,611.03","11,23,917.52","3,15,983.40","15,35,158.41","2,73,23,133.54","2,88,58,291.95"
31/01/2020,BSE,Contracts,23,"3,54,643.00","24,081.00","1,18,153.00",1,88,0,"24,169.00","4,72,797.00","4,96,966.00"
31/01/2020,BSE,Premium Turnover,23,69.22,,39.39,0,,0,0,108.61,108.61
31/01/2020,BSE,Turnover,23,"37,563.29","2,493.63","12,046.14",0.08,6.34,0,"2,499.97","49,609.50","52,109.47"
31/01/2020,MCX,Contracts,23,0,0,0,0,0,0,0,0,0
31/01/2020,MCX,Premium Turnover,23,0,,0,0,,0,0,0,0
31/01/2020,MCX,Turnover,23,0,0,0,0,0,0,0,0,0
31/01/2020,NSE,Contracts,23,"26,55,36,936.00","72,17,406.00","23,26,10,758.00","1,17,12,564.00","2,05,19,117.00","65,17,066.00","2,77,36,523.00","51,63,77,324.00","54,41,13,847.00"
31/01/2020,NSE,Premium Turnover,23,"48,360.44",,"50,736.10","13,329.80",,"7,571.94",0,"1,19,998.28","1,19,998.28"
31/01/2020,NSE,Turnover,23,"1,88,85,233.79","5,43,290.32","1,63,67,170.47","8,69,055.71","14,03,775.67","4,62,072.86","19,47,065.99","3,65,83,532.82","3,85,30,598.81"
29/02/2020,BSE,Contracts,20,"4,81,880.00","22,518.00","1,91,282.00",0,88,0,"22,606.00","6,73,162.00","6,95,768.00"
29/02/2020,BSE,Premium Turnover,20,67.08,,39.18,0,,0,0,106.26,106.26
29/02/2020,BSE,Turnover,20,"50,317.31","2,287.72","19,182.62",0,5.78,0,"2,293.49","69,499.93","71,793.42"
29/02/2020,MCX,Contracts,20,0,0,0,0,0,0,0,0,0
29/02/2020,MCX,Premium Turnover,20,0,,0,0,,0,0,0,0
29/02/2020,MCX,Turnover,20,0,0,0,0,0,0,0,0,0
29/02/2020,NSE,Contracts,20,"24,39,81,863.00","71,88,853.00","20,53,81,086.00","1,15,47,948.00","1,97,62,076.00","62,85,855.00","2,69,50,929.00","46,71,96,752.00","49,41,47,681.00"
29/02/2020,NSE,Premium Turnover,20,"45,849.10",,"48,266.42","12,981.26",,"8,462.24",0,"1,15,559.02","1,15,559.02"
29/02/2020,NSE,Turnover,20,"1,73,27,657.71","5,39,316.65","1,43,79,108.60","8,40,583.38","13,09,424.80","4,32,694.86","18,48,741.45","3,29,80,044.55","3,48,28,786.00"
31/03/2020,BSE,Contracts,21,"10,69,954.00","20,979.00","1,07,817.00",0,4,0,"20,983.00","11,77,771.00","11,98,754.00"
31/03/2020,BSE,Premium Turnover,21,199.28,,28.43,0,,0,0,227.71,227.71
31/03/2020,BSE,Turnover,21,"99,369.39","1,789.73","7,861.26",0,0.21,0,"1,789.94","1,07,230.64","1,09,020.58"
31/03/2020,MCX,Contracts,21,0,0,0,0,0,0,0,0,0
31/03/2020,MCX,Premium Turnover,21,0,,0,0,,0,0,0,0
31/03/2020,MCX,Turnover,21,0,0,0,0,0,0,0,0,0
31/03/2020,NSE,Contracts,21,"20,55,06,295.00","1,56,56,129.00","15,52,97,275.00","78,44,685.00","2,39,37,233.00","47,90,535.00","3,95,93,362.00","37,34,38,790.00","41,30,32,152.00"
31/03/2020,NSE,Premium Turnover,21,"81,058.78",,"1,17,486.08","13,009.42",,"15,252.24",0,"2,26,806.53","2,26,806.53"
31/03/2020,NSE,Turnover,21,"1,27,58,155.69","9,21,441.47","91,59,658.39","4,77,958.99","11,75,951.58","2,53,331.74","20,97,393.05","2,26,49,104.82","2,47,46,497.87"
30/04/2020,BSE,Contracts,18,"9,95,903.00",962,"3,09,028.00",0,0,0,962,"13,04,931.00","13,05,893.00"
30/04/2020,BSE,Premium Turnover,18,90.35,,18.34,0,,0,0,108.69,108.69
30/04/2020,BSE,Turnover,18,"87,578.38",77.77,"21,493.72",0,0,0,77.77,"1,09,072.10","1,09,149.87"
30/04/2020,MCX,Contracts,18,0,0,0,0,0,0,0,0,0
30/04/2020,MCX,Premium Turnover,18,0,,0,0,,0,0,0,0
30/04/2020,MCX,Turnover,18,0,0,0,0,0,0,0,0,0
30/04/2020,NSE,Contracts,18,"19,45,47,845.00","1,13,39,332.00","17,09,34,639.00","80,39,630.00","1,94,76,580.00","45,93,986.00","3,08,15,912.00","37,81,16,100.00","40,89,32,012.00"
30/04/2020,NSE,Premium Turnover,18,"62,228.41",,"58,659.93","13,564.03",,"7,461.86",0,"1,41,914.23","1,41,914.23"
30/04/2020,NSE,Turnover,18,"1,00,77,297.86","5,94,715.52","83,85,702.65","4,46,624.90","9,54,969.00","2,24,068.51","15,49,684.51","1,91,33,693.92","2,06,83,378.43"
31/05/2020,BSE,Contracts,19,"12,18,595.00","4,144.00","1,42,492.00",0,0,0,"4,144.00","13,61,087.00","13,65,231.00"
31/05/2020,BSE,Premium Turnover,19,56.28,,6.39,0,,0,0,62.68,62.68
31/05/2020,BSE,Turnover,19,"1,07,799.60",326.38,"9,623.57",0,0,0,326.38,"1,17,423.17","1,17,749.55"
31/05/2020,MCX,Contracts,19,0,0,0,0,0,0,0,0,0
31/05/2020,MCX,Premium Turnover,19,0,,0,0,,0,0,0,0
31/05/2020,MCX,Turnover,19,0,0,0,0,0,0,0,0,0
31/05/2020,NSE,Contracts,19,"24,79,31,778.00","1,28,43,909.00","21,10,59,297.00","1,08,50,597.00","2,25,73,353.00","61,15,405.00","3,54,17,262.00","47,59,57,077.00","51,13,74,339.00"
31/05/2020,NSE,Premium Turnover,19,"66,897.77",,"69,858.25","15,434.55",,"9,409.29",0,"1,61,599.85","1,61,599.85"
31/05/2020,NSE,Turnover,19,"1,22,05,317.18","6,40,625.02","99,47,263.23","6,13,231.53","11,18,023.58","3,07,470.49","17,58,648.60","2,30,73,282.43","2,48,31,931.03"
30/06/2020,BSE,Contracts,22,106,"1,747.00",0,0,0,0,"1,747.00",106,"1,853.00"
30/06/2020,BSE,Premium Turnover,22,0.01,,0,0,,0,0,0.01,0.01
30/06/2020,BSE,Turnover,22,8.98,145.84,0,0,0,0,145.84,8.98,154.82
30/06/2020,MCX,Contracts,22,0,0,0,0,0,0,0,0,0
30/06/2020,MCX,Premium Turnover,22,0,,0,0,,0,0,0,0
30/06/2020,MCX,Turnover,22,0,0,0,0,0,0,0,0,0
30/06/2020,NSE,Contracts,22,"31,57,51,153.00","1,54,78,384.00","27,46,65,301.00","1,62,88,049.00","2,62,76,560.00","89,34,064.00","4,17,54,944.00","61,56,38,567.00","65,73,93,511.00"
30/06/2020,NSE,Premium Turnover,22,"1,03,735.57",,"94,738.83","27,447.88",,"12,872.06",0,"2,38,794.36","2,38,794.36"
30/06/2020,NSE,Turnover,22,"1,79,14,117.94","8,59,740.80","1,49,86,695.93","10,04,821.52","14,55,365.73","4,89,038.42","23,15,106.53","3,43,94,673.81","3,67,09,780.34"
31/07/2020,BSE,Contracts,23,"32,56,827.00","7,735.00","38,93,948.00",0,0,0,"7,735.00","71,50,775.00","71,58,510.00"
31/07/2020,BSE,Premium Turnover,23,45.53,,41.79,0,,0,0,87.32,87.32
31/07/2020,BSE,Turnover,23,"2,97,616.75",663.89,"3,04,232.15",0,0,0,663.89,"6,01,848.89","6,02,512.78"
31/07/2020,MCX,Contracts,23,0,0,0,0,0,0,0,0,0
31/07/2020,MCX,Premium Turnover,23,0,,0,0,,0,0,0,0
31/07/2020,MCX,Turnover,23,0,0,0,0,0,0,0,0,0
31/07/2020,NSE,Contracts,23,"35,23,53,120.00","1,17,72,248.00","30,65,66,670.00","1,88,43,923.00","2,27,10,216.00","89,56,614.00","3,44,82,464.00","68,67,20,327.00","72,12,02,791.00"
31/07/2020,NSE,Premium Turnover,23,"94,681.89",,"84,969.77","35,871.49",,"14,139.61",0,"2,29,662.76","2,29,662.76"
31/07/2020,NSE,Turnover,23,"2,12,36,714.83","7,77,191.33","1,82,39,374.29","14,66,518.21","15,74,937.36","6,40,972.46","23,52,128.69","4,15,83,579.80","4,39,35,708.49"
31/08/2020,BSE,Contracts,21,"1,10,23,986.00","6,025.00","1,03,61,093.00",0,0,0,"6,025.00","2,13,85,079.00","2,13,91,104.00"
31/08/2020,BSE,Premium Turnover,21,69.66,,44.23,0,,0,0,113.89,113.89
31/08/2020,BSE,Turnover,21,"10,47,508.00",536.5,"8,00,072.42",0,0,0,536.5,"18,47,580.42","18,48,116.92"
31/08/2020,MCX,Contracts,21,0,0,0,0,0,0,0,0,0
31/08/2020,MCX,Premium Turnover,21,0,,0,0,,0,0,0,0
31/08/2020,MCX,Turnover,21,0,0,0,0,0,0,0,0,0
31/08/2020,NSE,Contracts,21,"27,29,55,256.00","92,11,071.00","24,87,76,124.00","1,75,35,138.00","2,05,82,172.00","81,10,037.00","2,97,93,243.00","54,73,76,555.00","57,71,69,798.00"
31/08/2020,NSE,Premium Turnover,21,"79,330.08",,"71,206.20","30,935.12",,"11,571.47",0,"1,93,042.86","1,93,042.86"
31/08/2020,NSE,Turnover,21,"1,86,50,461.92","6,21,182.59","1,67,24,302.85","13,70,741.00","14,78,175.95","5,84,505.18","20,99,358.54","3,73,30,010.95","3,94,29,369.49"
30/09/2020,BSE,Contracts,22,"2,08,20,481.00","8,832.00","89,75,662.00",0,0,0,"8,832.00","2,97,96,143.00","2,98,04,975.00"
30/09/2020,BSE,Premium Turnover,22,105.69,,56.76,0,,0,0,162.45,162.45
30/09/2020,BSE,Turnover,22,"19,92,957.13",786.64,"7,32,822.88",0,0,0,786.64,"27,25,780.00","27,26,566.65"
30/09/2020,MCX,Contracts,22,0,0,0,0,0,0,0,0,0
30/09/2020,MCX,Premium Turnover,22,0,,0,0,,0,0,0,0
30/09/2020,MCX,Turnover,22,0,0,0,0,0,0,0,0,0
30/09/2020,NSE,Contracts,22,"33,56,41,868.00","1,11,61,701.00","30,64,27,676.00","1,85,81,654.00","2,06,22,408.00","84,57,379.00","3,17,84,109.00","66,91,08,577.00","70,08,92,686.00"
30/09/2020,NSE,Premium Turnover,22,"90,463.31",,"99,687.13","31,621.71",,"13,668.25",0,"2,35,440.40","2,35,440.40"
30/09/2020,NSE,Turnover,22,"2,27,65,319.58","7,40,669.28","2,01,83,965.61","15,77,042.18","15,35,447.63","6,52,074.09","22,76,116.92","4,51,78,401.46","4,74,54,518.38"
31/10/2020,BSE,Contracts,21,"1,76,57,324.00","7,543.00","2,00,07,431.00",0,0,0,"7,543.00","3,76,64,755.00","3,76,72,298.00"
31/10/2020,BSE,Premium Turnover,21,57.54,,62.48,0,,0,0,120.02,120.02
31/10/2020,BSE,Turnover,21,"17,40,130.12",699.61,"16,51,682.53",0,0,0,699.61,"33,91,812.64","33,92,512.26"
31/10/2020,MCX,Contracts,21,0,0,0,0,0,0,0,0,0
31/10/2020,MCX,Premium Turnover,21,0,,0,0,,0,0,0,0
31/10/2020,MCX,Turnover,21,0,0,0,0,0,0,0,0,0
31/10/2020,NSE,Contracts,21,"38,22,80,696.00","1,06,31,893.00","34,69,58,115.00","1,85,52,773.00","1,93,84,435.00","85,85,986.00","3,00,16,328.00","75,63,77,570.00","78,63,93,898.00"
31/10/2020,NSE,Premium Turnover,21,"1,10,875.97",,"1,01,677.63","29,826.76",,"12,281.18",0,"2,54,661.55","2,54,661.55"
31/10/2020,NSE,Turnover,21,"2,70,46,687.93","7,39,099.34","2,38,56,847.19","15,45,489.78","14,46,063.75","6,47,436.29","21,85,163.09","5,30,96,461.18","5,52,81,624.27"
30/11/2020,BSE,Contracts,20,"1,80,12,565.00","5,748.00","2,87,81,217.00",0,0,0,"5,748.00","4,67,93,782.00","4,67,99,530.00"
30/11/2020,BSE,Premium Turnover,20,60.98,,80.12,0,,0,0,141.1,141.1
30/11/2020,BSE,Turnover,20,"18,82,107.56",565.26,"24,95,821.64",0,0,0,565.26,"43,77,929.21","43,78,494.46"
30/11/2020,MCX,Contracts,20,0,0,0,0,0,0,0,0,0
30/11/2020,MCX,Premium Turnover,20,0,,0,0,,0,0,0,0
30/11/2020,MCX,Turnover,20,0,0,0,0,0,0,0,0,0
30/11/2020,NSE,Contracts,20,"34,49,23,632.00","1,05,16,563.00","31,65,63,228.00","1,98,87,191.00","2,07,51,860.00","95,62,043.00","3,12,68,423.00","69,09,36,094.00","72,22,04,517.00"
30/11/2020,NSE,Premium Turnover,20,"1,22,648.54",,"1,00,172.54","33,651.71",,"12,431.58",0,"2,68,904.38","2,68,904.38"
30/11/2020,NSE,Turnover,20,"2,76,19,539.70","8,26,340.61","2,45,75,846.58","16,09,765.88","15,43,447.10","7,14,625.49","23,69,787.70","5,45,19,777.64","5,68,89,565.34"
31/12/2020,BSE,Contracts,22,"2,54,77,518.00","4,575.00","2,24,46,596.00",0,0,0,"4,575.00","4,79,24,114.00","4,79,28,689.00"
31/12/2020,BSE,Premium Turnover,22,92.83,,74,0,,0,0,166.83,166.83
31/12/2020,BSE,Turnover,22,"28,72,454.99",483.86,"20,29,265.82",0,0,0,483.86,"49,01,720.81","49,02,204.66"
31/12/2020,MCX,Contracts,22,0,0,0,0,0,0,0,0,0
31/12/2020,MCX,Premium Turnover,22,0,,0,0,,0,0,0,0
31/12/2020,MCX,Turnover,22,0,0,0,0,0,0,0,0,0
31/12/2020,NSE,Contracts,22,"36,63,57,313.00","79,89,064.00","36,49,50,536.00","2,19,05,972.00","1,98,41,495.00","96,34,933.00","2,78,30,559.00","76,28,48,754.00","79,06,79,313.00"
31/12/2020,NSE,Premium Turnover,22,"1,18,901.83",,"1,06,114.90","41,039.85",,"13,933.34",0,"2,79,989.92","2,79,989.92"
31/12/2020,NSE,Turnover,22,"3,16,20,338.40","6,91,462.67","3,07,28,814.83","18,71,224.28","15,87,988.19","7,62,419.64","22,79,450.86","6,49,82,797.14","6,72,62,248.00"
31/01/2021,BSE,Contracts,20,"3,48,84,632.00","3,087.00","76,24,305.00",0,0,0,"3,087.00","4,25,08,937.00","4,25,12,024.00"
31/01/2021,BSE,Premium Turnover,20,129.89,,53.95,0,,0,0,183.84,183.84
31/01/2021,BSE,Turnover,20,"41,43,156.67",347.23,"7,89,525.39",0,0,0,347.23,"49,32,682.06","49,33,029.29"
31/01/2021,MCX,Contracts,20,0,0,0,0,0,0,0,0,0
31/01/2021,MCX,Premium Turnover,20,0,,0,0,,0,0,0,0
31/01/2021,MCX,Turnover,20,0,0,0,0,0,0,0,0,0
31/01/2021,NSE,Contracts,20,"36,79,28,467.00","80,16,190.00","37,06,62,774.00","2,58,24,971.00","2,07,69,652.00","1,09,93,251.00","2,87,85,842.00","77,54,09,463.00","80,41,95,305.00"
31/01/2021,NSE,Premium Turnover,20,"1,23,826.17",,"1,30,629.85","54,160.98",,"18,340.84",0,"3,26,957.84","3,26,957.84"
31/01/2021,NSE,Turnover,20,"3,34,81,060.23","7,32,707.06","3,26,47,285.00","23,58,050.58","17,65,967.22","9,28,070.07","24,98,674.28","6,94,14,465.88","7,19,13,140.16"
28/02/2021,BSE,Contracts,20,"2,90,51,112.00","1,584.00","2,15,02,094.00",0,0,0,"1,584.00","5,05,53,206.00","5,05,54,790.00"
28/02/2021,BSE,Premium Turnover,20,108.03,,78.77,0,,0,0,186.8,186.8
28/02/2021,BSE,Turnover,20,"36,23,090.09",185.1,"22,13,896.36",0,0,0,185.1,"58,36,986.46","58,37,171.56"
28/02/2021,MCX,Contracts,20,0,0,0,0,0,0,0,0,0
28/02/2021,MCX,Premium Turnover,20,0,,0,0,,0,0,0,0
28/02/2021,MCX,Turnover,20,0,0,0,0,0,0,0,0,0
28/02/2021,NSE,Contracts,20,"41,14,68,038.00","92,83,472.00","40,66,42,884.00","2,67,87,248.00","2,18,47,715.00","1,15,03,320.00","3,11,31,187.00","85,64,01,490.00","88,75,32,677.00"
28/02/2021,NSE,Premium Turnover,20,"1,82,746.88",,"1,66,949.84","61,314.83",,"19,883.56",0,"4,30,895.12","4,30,895.12"
28/02/2021,NSE,Turnover,20,"4,08,20,340.61","9,10,712.09","3,87,31,604.17","25,54,280.46","19,92,702.31","10,12,329.38","29,03,414.40","8,31,18,554.63","8,60,21,969.03"
31/03/2021,BSE,Contracts,21,"4,00,23,823.00","1,647.00","1,16,40,591.00",0,0,0,"1,647.00","5,16,64,414.00","5,16,66,061.00"
31/03/2021,BSE,Premium Turnover,21,148.62,,72.66,0,,0,0,221.27,221.27
31/03/2021,BSE,Turnover,21,"50,17,663.23",192.16,"11,94,650.80",0,0,0,192.16,"62,12,314.02","62,12,506.19"
31/03/2021,MCX,Contracts,21,0,0,0,0,0,0,0,0,0
31/03/2021,MCX,Premium Turnover,21,0,,0,0,,0,0,0,0
31/03/2021,MCX,Turnover,21,0,0,0,0,0,0,0,0,0
31/03/2021,NSE,Contracts,21,"46,68,50,734.00","93,55,799.00","44,08,36,879.00","2,18,01,394.00","1,79,94,476.00","1,00,49,090.00","2,73,50,275.00","93,95,38,097.00","96,68,88,372.00"
31/03/2021,NSE,Premium Turnover,21,"1,85,540.97",,"2,02,883.84","41,071.03",,"17,418.68",0,"4,46,914.52","4,46,914.52"
31/03/2021,NSE,Turnover,21,"4,59,50,550.06","9,13,199.33","4,17,03,614.16","20,98,229.27","16,45,277.52","8,94,004.80","25,58,476.85","9,06,46,398.28","9,32,04,875.13"
31/01/2022,BSE,Contracts,20,"3,96,47,164.00",64,"1,38,27,081.00",0,0,0,64,"5,34,74,245.00","5,34,74,309.00"
31/01/2022,BSE,Premium Turnover,20,77.99,,36.41,0,,0,0,114.39,114.39
31/01/2022,BSE,Turnover,20,"39,20,262.80",5.92,"11,44,295.72",0,0,0,5.92,"50,64,558.53","50,64,564.45"
31/01/2022,MCX,Contracts,20,0,0,0,0,0,0,0,0,0
31/01/2022,MCX,Premium Turnover,20,0,,0,0,,0,0,0,0
31/01/2022,MCX,Turnover,20,0,0,0,0,0,0,0,0,0
31/01/2022,NSE,Contracts,20,"97,04,01,258.00","83,71,235.00","89,67,36,465.00","4,44,95,632.00","2,45,36,987.00","1,85,55,424.00","3,29,08,222.00","1,93,01,88,779.00","1,96,30,97,001.00"
31/01/2022,NSE,Premium Turnover,20,"3,29,691.66",,"3,03,035.01","59,786.11",,"22,087.88",0,"7,14,600.66","7,14,600.66"
31/01/2022,NSE,Turnover,20,"9,08,31,069.89","7,61,671.60","8,15,12,747.17","34,97,059.64","17,85,392.78","13,52,820.95","25,47,064.38","17,71,93,697.65","17,97,40,762.03"
28/02/2022,BSE,Contracts,20,"4,65,20,931.00",59,"28,05,891.00",0,0,0,59,"4,93,26,822.00","4,93,26,881.00"
28/02/2022,BSE,Premium Turnover,20,89.04,,3.7,0,,0,0,92.73,92.73
28/02/2022,BSE,Turnover,20,"45,84,624.28",5.32,"2,39,860.71",0,0,0,5.32,"48,24,484.98","48,24,490.30"
28/02/2022,MCX,Contracts,20,0,0,0,0,0,0,0,0,0
28/02/2022,MCX,Premium Turnover,20,0,,0,0,,0,0,0,0
28/02/2022,MCX,Turnover,20,0,0,0,0,0,0,0,0,0
28/02/2022,NSE,Contracts,20,"1,08,37,78,384.00","1,06,65,167.00","1,03,10,90,247.00","3,98,10,649.00","2,39,94,909.00","1,83,65,486.00","3,46,60,076.00","2,17,30,44,766.00","2,20,77,04,842.00"
28/02/2022,NSE,Premium Turnover,20,"3,80,088.56",,"4,09,381.96","47,529.93",,"23,683.05",0,"8,60,683.50","8,60,683.50"
28/02/2022,NSE,Turnover,20,"10,06,99,522.52","9,53,261.53","9,24,63,761.61","30,58,624.74","16,84,883.62","13,17,212.49","26,38,145.15","19,75,39,121.36","20,01,77,266.51"
31/03/2022,BSE,Contracts,21,"5,00,32,862.00",47,"53,72,524.00",0,0,0,47,"5,54,05,386.00","5,54,05,433.00"
31/03/2022,BSE,Premium Turnover,21,97.45,,9.52,0,,0,0,106.97,106.97
31/03/2022,BSE,Turnover,21,"48,09,896.73",4.13,"4,30,395.14",0,0,0,4.13,"52,40,291.87","52,40,296.00"
31/03/2022,MCX,Contracts,21,0,0,0,0,0,0,0,0,0
31/03/2022,MCX,Premium Turnover,21,0,,0,0,,0,0,0,0
31/03/2022,MCX,Turnover,21,0,0,0,0,0,0,0,0,0
31/03/2022,NSE,Contracts,21,"1,16,34,87,606.00","1,18,75,220.00","1,05,30,94,996.00","4,51,82,875.00","2,51,20,110.00","1,96,48,639.00","3,69,95,330.00","2,28,14,14,116.00","2,31,84,09,446.00"
31/03/2022,NSE,Premium Turnover,21,"4,38,405.95",,"4,26,541.82","63,633.91",,"25,177.43",0,"9,53,759.11","9,53,759.11"
31/03/2022,NSE,Turnover,21,"10,31,27,293.95","10,19,093.31","8,98,78,420.52","34,15,851.39","17,47,136.68","13,55,511.66","27,66,229.99","19,77,77,077.52","20,05,43,307.51"
30/04/2022,BSE,Contracts,19,"1,95,10,526.00",32,"1,21,45,304.00",0,0,0,32,"3,16,55,830.00","3,16,55,862.00"
30/04/2022,BSE,Premium Turnover,19,89.81,,43.8,0,,0,0,133.61,133.61
