Month,NSEBANK Index,NSEIT Index,NSEAUTO Index,NSEFIN Index,NSEFMCG Index,NSEPSBK Index,NSEPHRM Index,NSEMET Index,NSEREAL Index,NSEPSE Index,NSEMDSM Index,DEFTY Index,NIFTYJR Index,NSE200 Index,INVIXN Index,NIFTYM50 Index,NSE100 Index,NIFTY Index,S&P500 Index,NIFTYTR Index,CPSE Index,NSECON Index,NIFTYS Index,NSEPBANK Index,NSEINFR Index,NSEAP Index,NSESRV Index,NSEMED Index,NSEMNC Index,NSECMD Index,NSEMNCTR Index,NSEPSUTR Index,BSESML Index,BSEMID Index,BSE500 Index
31/08/2017,24318.4,10558.25,10612.55,10098.5,25834.9,3291.15,8859.65,3474.85,280.4,4131.15,6176.79,5375.8,28054.4,5377.6,11.9525,4707.7,10286.55,9917.9,2471.65,13521.03,2466.15,4513.1,9917.9,13636.65,3323.8,12296.68,13052.95,2966.35,13139.7,3817.3,18552.9,4276.92,15991.63,15539.79,13762.13
31/07/2017,25103.65,10755.75,11002.65,10269.25,25744.35,3722.55,9476.4,3259.95,282.95,3969.35,6213.26,5442.94,27922.8,5443.95,11.9,4792.65,10417.8,10077.1,2470.3,13724.19,2397.5,4486.7,10077.1,13927.5,3401.35,12141.47,13349.15,3100.35,12924.6,3653.05,18195.06,4837.53,16093.56,15389.57,13897.23
30/06/2017,23211.2,10155.05,10540.25,9494.2,26752.05,3302.4,9606.4,2991.35,263.45,3776.05,5966.42,5103.84,26254.5,5148.5,11.7325,4519.75,9835.4,9520.9,2423.41,12932.33,2332.3,4347.3,9520.9,12990.75,3201.35,11462.19,12360.25,2982.05,12090.55,3413.95,17000.49,4291.01,15410.52,14644.48,13178.45
31/05/2017,23424.8,10549.1,10870.8,9510,25841.8,3514.4,9025.25,2952.95,250.4,4055.6,5866.32,5167.01,26027.75,5174.6,11.7625,4487.35,9909.6,9621.25,2411.8,13018.69,2575.1,4308.15,9621.25,13034.2,3213.15,11331.68,12520.3,3066.05,11921.95,3513.65,16728.05,4562.8,15080.21,14625.29,13199.15
30/04/2017,22358.25,9943.7,10255.15,9066.05,23675.4,3659.3,10120.9,2974.4,251.05,4215.7,5979.19,5011.42,26323.6,5072.6,10.86,4658.35,9652.45,9304.05,2384.2,12582.88,2709.1,4106.8,9304.05,12308.85,3255.2,11346.23,11985.7,3252.2,11239.3,3570.15,15765.13,4724.31,15372.51,14798.45,12979.24
31/03/2017,21444.15,10703.25,9880.2,8734.3,23542.3,3526.6,10411.15,3096.55,214.95,4009.95,5660.4,4902.49,25119.45,4955.8,12.42,4383.65,9467.1,9173.75,2362.72,12406.69,2539.6,3997.9,9173.75,11803.15,3096.65,10803.04,11881.25,3174.25,10974.65,3459.15,15282.79,4553.03,14433.86,14096.65,12631.9
28/02/2017,20607.25,10680.95,9654.65,8286.9,22338.2,3286.35,10585.15,3127.3,197.2,4041.25,5361.49,4610.27,24424.35,4793.2,13.7925,4187.25,9170.95,8879.6,2363.64,11990.44,2573.15,3916.85,8879.6,11420.75,2997.85,10352.45,11446.7,2996.35,10611,3417.5,14770.06,4242.8,13690.81,13552.23,12176.95
31/01/2017,19515.15,9848.5,9837.75,7917.45,21832.65,3174.35,10236.35,3072.1,179.55,4021.5,5029.81,4374.55,23279.3,4594.1,16.825,3866.5,8825,8561.3,2278.87,11548.15,2508.5,3784.15,8561.3,10817.8,2939.6,9695.19,10893.15,2771.4,10424.8,3323.35,14504.71,4098.25,12935.66,12857.47,11659.94
31/12/2016,18177.2,10399.25,9141.75,7407.05,20754.1,2982,10267,2652.5,165.35,3692.7,4689,4173.93,21389.7,4357.3,15.465,3662.3,8382.5,8185.8,2238.83,11040.41,2346.45,3517.2,8185.8,10042.8,2712.25,8536.01,10412.9,2610.75,9667.85,3033.8,13449.17,3849.91,12046.13,12031.34,11036.44
30/11/2016,18627.8,10087.7,9113.8,7591.45,20487.9,3179.5,11080.05,2798.9,167.85,3743.6,4825.51,4158.69,22184.65,4409.95,16.85,3750.1,8466.4,8224.5,2198.81,11092.59,2360.2,3572.05,8224.5,10290.65,2791.95,8943.86,10508.95,2632.65,9766.05,3079.15,13583.89,4104.9,12329.65,12498.62,11195.09
31/10/2016,19523.55,10082.7,10048.5,8043.3,21481.95,3173.6,11636,2681.05,211.1,3742.25,5271.25,4470.48,23595.95,4652.5,15.49,4110.15,8900.55,8625.7,2126.15,11644.89,2409.15,3850.4,8625.7,10937.85,2862.8,9851.53,10956.6,2955.3,10398.85,3157.1,14428.98,4097.26,13583.14,13473.11,11878.89
30/09/2016,19285.7,10292.3,10029.3,7952.8,21542.05,3129.65,11461,2522.05,202.7,3497.6,5037.48,4476.12,22908,4608.35,17.18,3959.65,8844.2,8611.15,2168.27,11598.22,2228.6,3879.2,8611.15,10742.05,2793.4,9463.61,10926.15,2969.8,10271.25,3029.75,14251.98,4040.53,12780.8,13166.68,11700.65
31/08/2016,19787.6,10546.1,9897.3,8139.2,22609.3,3110.4,11489.15,2566.75,205.55,3524.4,5006.51,4545.17,23005.65,4676.15,13.2425,3889.35,9000.5,8786.2,2170.95,11826.19,2203.8,3959.05,8786.2,11109.45,2934.9,9374.27,11184.2,2965.95,10359.55,3053.45,14374.5,4015.67,12648.79,13217.31,11834.89
31/07/2016,18953.15,10913.3,9470.85,7837.75,22228.85,2862.9,11697.25,2422.7,207.4,3425.05,4824.53,4465.25,22457.4,4578,14.9175,3683.25,8839,8638.5,2173.6,11614.8,2115.85,3883.9,8638.5,10716.15,2966.5,9342.65,11006.95,2815.2,10203.4,2937.7,14105.76,3696.15,12309.95,12661.06,11585.96
30/06/2016,17935.4,11120.15,8863.75,7320.65,21608.45,2725,11142,2182.1,200.25,3168.75,4598.9,4247.04,20533.7,4358.75,16.29,3492.9,8416.2,8287.75,2098.86,11121.39,1967.2,3733.55,8287.75,10141.6,2845.7,8685.62,10646.25,2633.9,9564.95,2709.6,13197.85,3517.69,11801.32,11717.22,11029.45
31/05/2016,17620.9,11395.85,8720.4,7193.25,20521.65,2494.75,10995.45,2031.85,183.15,2973.05,4359.81,4207.36,19715.35,4268.4,16.045,3376.3,8254.8,8160.1,2096.96,10908.07,1877.65,3605.5,8160.1,10018,2753.55,8640.03,10601.7,2533.8,9215.2,2570.45,12680.08,3191.66,11142.42,11366.04,10761.49
30/04/2016,16795,11196.25,8288.95,6724.7,19737.7,2444.05,11293.25,2045.8,174.8,2962.7,4292.03,4089.09,19323.2,4126.85,16.5375,3318.1,7963.65,7849.8,2065.3,10474.15,1896.05,3488.3,7849.8,9505.5,2638.35,8788.8,10149.15,2423.35,9030.7,2523.9,12426.22,3126.84,11020.59,11042.92,10406.12
31/03/2016,16141.65,11309.3,8087.6,6579.4,19764.15,2448.95,10989.15,1912.65,156.55,2846.6,,4042.27,18756.6,4051.45,16.5825,3200.6,7832.15,7738.4,2059.74,10325.5,1844.8,3406.45,7738.4,9086.75,2548.15,8620.5,9963.4,2320.95,8965.8,2438.7,12331.73,3133.09,10541.68,10618.95,10185.12
29/02/2016,13946.4,10278.4,7092.3,5839.25,18331.6,2037.1,11167.7,1633.65,130.3,2608.8,,3528.35,17118.15,3660.1,20.1575,2720.75,7083.95,6987.05,1932.23,9304.26,1737.8,3165.45,6987.05,7840.68,2261.25,7756.04,8865.55,2165.95,8154.85,2155.65,11216.32,2606.17,9548.33,9575.1,9206.02
31/01/2016,15522.4,11236.15,7605.05,6507.8,19132.65,2292.6,11755.85,1658.45,153.55,2973.85,,3861.11,18399,3969.2,17.24,3093.25,7659.65,7563.55,1940.24,10068.86,1943.6,3337.95,7563.55,8715.39,2424.4,8835.37,9765.6,2468.4,8681.75,2315.75,11935.2,2933.05,10869.84,10417.26,10014.03
31/12/2015,16922.2,11212.55,8254.75,7059.15,20192.65,2864.3,11963.5,1826.85,172.6,3131.55,,4151.34,19977.05,4201.8,13.87,3415.2,8090.9,7946.35,2043.94,10575.63,2078.55,3606.2,7946.35,9357.09,2769.05,9502.57,10307.35,2633,9558.25,2432.15,13136.68,3664.46,11836.71,11143.08,10634.22
30/11/2015,17430.4,11206,8481.85,7109.35,20278.55,3235.35,11492.9,1735.8,173.3,3076.3,,4115.21,19616.7,4181.85,16.43,3406.15,8057.2,7935.25,2080.41,10560.84,2057.65,3546.85,7935.25,9461.05,2771.4,9333.62,10291.05,2432.7,9401.3,2355.05,12919.52,4139.2,11636.49,10989.76,10580.88
31/10/2015,17354.5,11486.9,8091.95,7201.65,20118.3,3029.7,13170.15,1806.05,176.05,3059.8,,4284.98,19733.6,4233.9,17.88,3307.3,8175.85,8065.8,2079.36,10732.25,2040.35,3483.55,8065.8,9490.47,2833.7,9341.23,10440.35,2405.25,9591.95,2387.55,13179.62,3876.08,11315.39,10974.6,10671.58
30/09/2015,17216.3,12032.1,7759.6,7048.1,19956.65,3098.75,12918.75,1657.8,179.15,3023.15,,4189.55,19609.75,4174.05,19.625,3201.35,8068,7948.9,1920.03,10566.29,2027.5,3449.8,7948.9,9399.49,2825.2,9153.48,10478.55,2382.8,9580.15,2262.95,13133.53,3964.42,11020.83,10799.2,10498.27
31/08/2015,17146.55,11605.7,7948.55,6997.9,20111.5,3200.3,13213.2,1833.15,161.35,3121.95,,4165.61,20095.75,4191.8,24.595,3136.85,8119.55,7971.3,1972.18,10588.8,2097.05,3424.4,7971.3,9309.37,2952.6,9185.35,10299.75,2328.35,9676.35,2339.5,13251.28,4094.35,10971.27,10734.42,10536.38
31/07/2015,18729.85,11594.15,8544.85,7682.6,20920.45,3411.8,12353.25,2128.65,176.55,3525.8,,4619.35,20813.35,4470.45,14.57,3443.65,8645.85,8532.85,2103.84,11328.56,2403.55,3681.6,8532.85,10232.93,3297.6,9591.69,11006.55,2452.15,10352.35,2616.25,14159.78,4364.21,11830.8,11273.02,11233.42
30/06/2015,18296.1,11037.4,8383.25,7508.15,20155.75,3228.2,12202.55,2287.3,180.95,3520.5,,4548.19,19825.45,4357.05,16.9275,3212.45,8440.95,8368.5,2063.11,11085.87,2445.25,3534.05,8368.5,10052.93,3254.4,8975.14,10665.25,2237.85,9983.95,2657.4,13628.28,4126.76,11075.35,10679.99,10903.53
31/05/2015,18721.35,11575.05,8536.75,7535.75,20107.3,3531.1,12511.75,2382.6,199.5,3558.3,,4583.11,19875.35,4399.55,16.6575,3371.95,8499.85,8433.65,2107.39,11135.85,2467.05,3476.85,8433.65,10197.47,3220.85,9101.99,10832.85,2108.2,9905.7,2677.9,13498.35,4484.27,11280.57,10716.09,11023.76
30/04/2015,18338.1,11001.05,8188.2,7386.7,19510.7,3484.6,12057.8,2402.4,204.8,3414.15,,4458.91,19188.95,4259.85,17.225,3266.9,8239.55,8181.5,2085.51,10794.27,2316.3,3289.5,8181.5,9924.33,3154.65,8627.15,10521.05,2053.1,9651.45,2624.45,13149.95,4398.11,10944.03,10416.29,10696.83
31/03/2015,18206.65,12083,8621.75,7548.65,19879.6,3410.4,12844.8,2324.45,216.15,3459.9,,4700.58,19441.7,4409.05,14.4925,3373.65,8519.5,8491,2067.89,11201.99,2365.5,3410.1,8491,9904.57,3249.65,9041.87,10978.4,2188.9,9866.45,2626.85,13440.31,4304.5,10890.45,10592.23,11048.75
28/02/2015,19691.2,12659.8,8935.35,8033.45,21102.35,3857.55,11798.65,2600.05,239.4,3633.45,,4991.83,19704.35,4586.5,16.97,3438.5,8884.5,8901.85,2104.5,11723.28,2484.2,3435.15,8901.85,10604.62,3307.05,8721.86,11559.45,2231.45,10027.9,2797.85,13651.03,4868.85,11266.44,10810.85,11454.35
31/01/2015,19843.75,11824.75,8930.85,7987.7,21165.75,4046.45,11693.55,2513.3,236.8,3647,,4942.37,19546.45,4542,20.1725,3484.3,8794.95,8808.9,1994.99,11598.64,2484.4,3529.6,8808.9,10521.34,3294.4,8583.72,11307.35,2357.35,9734.65,2776.95,13251.85,5107.26,11329.26,10738.59,11346.24
31/12/2014,18736.65,11216.3,8281.2,7462.7,20126.2,4269.3,10949.8,2661.05,203.1,3556.3,,4531.64,18677.7,4283.3,15.12,3363.45,8290.45,8282.7,2058.9,10904.18,2505.2,3339.35,8282.7,9673.24,3039.85,8283.31,10651.9,2387.1,8895.45,2688.65,12107.5,5388.52,11087.07,10372.58,10721.62
30/11/2014,18513.15,11898.05,8540.25,7451.9,20027.45,4274.8,11254.75,2838.65,218.8,3719.25,,4801.77,18568,4388.35,12.8975,3418.35,8540.6,8588.25,2067.56,11303.65,2570.7,3417.35,8588.25,9423.95,3249.65,8037.93,10892.25,2325.25,8937.15,2834.5,12162.25,5395.51,11270.79,10270.61,10956.16
31/10/2014,17045.05,11341.05,8246.9,6889.65,19393.9,3732.15,10874.75,2966.4,200.7,3786.7,,4695.86,17715.65,4235.6,13.295,3293.3,8256.85,8322.2,2018.05,10952.14,2638.65,3317.4,8322.2,8795.99,3278,7622.94,10330.3,2152.8,8618.05,2911,11720.49,4710.57,10930.95,9834.6,10594.89
30/09/2014,15392.25,11302.7,7899.35,6324.25,19876.05,3373.45,10847.15,2865.5,202.8,3509.15,,4479.22,17003.85,4056.2,13.145,3127.5,7905.7,7964.8,1972.29,10475.04,2450.85,3243.4,7964.8,7879.23,3020.9,7418.6,9720.15,2027.35,8503.55,2807.75,11549.08,4257.83,10681.46,9530.35,10173.26
31/08/2014,15740.4,10679.65,7683.6,6480.15,19308.6,3485.2,10082.3,3080.5,220.3,3634.4,,4557.59,16764.7,4036.05,13.0675,3131.4,7880.4,7954.35,2003.37,10456.85,2523.5,3124.05,7954.35,8029.58,3113.45,6969.89,9643,1892.15,8177.8,2912.45,11102.4,4398.92,10264.45,9298.9,10096.08
31/07/2014,15267.6,10304.7,6907.15,6345.1,18778.75,3513.4,9342.9,3295.8,242.05,3536.1,,4440.84,16285.7,3927.25,13.8225,3150.45,7650.35,7721.3,1930.67,10140.34,2477.35,3010.55,7721.3,7744.15,3163.5,6598.6,9478.85,2023.65,7839.7,2930.8,10637.76,4434.48,9989.42,9188.19,9831.51
30/06/2014,15241.9,9912.3,6775.15,6246.95,17434,3875.7,8535.7,3308.75,264.15,3779.3,,4388.73,16486.2,3905.05,17.8725,3380.25,7571,7611.35,1960.23,9966.14,2650.35,2931.7,7611.35,7599.47,3372.75,6472.11,9286.7,2117.6,7617.3,3044.75,10313.34,4890.11,10203.19,9378.95,9791.34
31/05/2014,14793.4,8970.3,6385.1,5949.45,17831.6,3646,7712.9,3096.9,242.95,3476.9,,4243.66,15511.95,3685.45,16.335,3049.3,7181.3,7229.95,1923.57,9437.81,2410.25,2807.85,7229.95,7384.58,3162.25,5708.75,8717.8,1951.3,7190.55,2866.55,9717.22,4591.83,9015.73,8467.22,9206.01
30/04/2014,12855.85,9227.95,5866.5,5308,17573.25,2973.15,8100,2501.2,179.2,2832.75,,3845.54,13587.3,3361.9,30.5925,2525.35,6598.55,6696.4,1883.95,8730.05,1973,2611.75,6696.4,6448.66,2609.55,5281.23,8109.95,1740.45,6300.75,2390.5,8512.96,3735.09,7489.87,7323.47,8342.15
31/03/2014,12742.05,9298,5803.2,5273.65,18085.25,2738.65,7630.4,2520.65,189.05,2842.55,,3865.25,13469.05,3353.75,21.6225,2465.15,6597.05,6704.2,1872.34,8739.91,1975.35,2657.5,6704.2,6474.21,2615.05,5259.91,8100.1,1793.25,6453,2412.2,8708.5,3440.45,7071.96,7082.86,8295.26
28/02/2014,10764.7,10338.55,5467.25,4580.65,16845.7,2162.5,8276.5,2163.65,154.05,2535.25,,3503.93,12180,3117.85,14.1775,2168.5,6146.3,6276.95,1859.45,8178.01,1749.6,2460.15,6276.95,5521.84,2309.8,5278.28,7673.15,1714.1,5843.7,2110.9,7886.26,2706.2,6445.04,6500.42,7709.75
31/01/2014,10237.75,9957.45,5009.85,4385.65,16861.2,2176.5,7701.2,2279.65,154.55,2539.1,,3377.28,11993.05,3027.4,16.82,2131.2,5976,6089.5,1782.59,7930.34,1687.25,2455.95,6089.5,5203.24,2256.65,4925.55,7479.95,1701.9,5815.9,2135.65,7840.22,2719.15,6263.35,6308.05,7499.02
31/12/2013,11385.25,9517.85,5285,4742.9,17024.1,2555.35,7634.95,2486.6,184.6,2642.55,,3528.97,12933.25,3160.4,15.12,2302.75,6225.45,6304,1848.36,8204.85,1789.52,2574.7,6304,5762.36,2477.35,4930.49,7729.45,1794.5,6243.95,2304.45,8411.06,3172.12,6551.13,6705.56,7828.34
30/11/2013,11153.95,8820.75,5283.15,4692.3,17004,2505.45,7351.8,2346,174.25,2615.7,,3429.79,12363.4,3075.9,21.38,2177.9,6075.95,6176.1,1805.81,8035.27,1768.02,2538.35,6176.1,5595.11,2427.6,4741.64,7494.05,1688.55,5952.8,2249.4,8016.63,3110.17,6099.52,6325.58,7598.21
31/10/2013,11473.15,8852.8,5163.9,4810.3,17617,2482.5,7495.95,2284.15,172.1,2604.6,,3554.23,12209.4,3111.05,18.39,2084.45,6166.7,6299.15,1756.54,8194.06,1759.85,2605.95,6299.15,5787.79,2393.3,4722.66,7674.75,1756.3,6015.15,2247.3,8091.75,3081.72,5896.11,6107.35,7656.62
30/09/2013,9617.8,8167.8,4681.95,4139.9,17637.4,2134.45,7361.05,2067.8,149.65,2469.2,,3165.62,11208,2840.25,26.65,1884.35,5621.65,5735.3,1681.55,7454.82,1685.27,2453.25,5735.3,4823.79,2135.65,4415.82,6806.9,1586.9,5739.75,2091.85,7707.88,2649.66,5466.24,5605.98,7019.96
31/08/2013,9049.2,8382.4,4345.6,3890.05,16283.05,1990.2,6980.55,1932.55,149.55,2253.8,,2847.92,10494.4,2696.3,27.81,1769.55,5348.4,5471.8,1632.97,7103.56,1537.45,2306,5471.8,4467.33,1957.35,4019,6583.7,1549.2,5591.95,1935.55,7509.37,2470.57,5191.25,5300.4,6673.96
31/07/2013,10015.75,7787.35,4474,4278.4,17480.95,2361.9,7107.85,1736.3,167.55,2423.95,,3255.5,11161.95,2836.3,18.77,1830,5623.8,5742,1685.73,7449.52,1647.93,2473.75,5742,4961.4,2178.95,4201.54,6871.75,1650.1,5530.8,1988.15,7421.08,2927.55,5311.06,5543.13,6985.56
30/06/2013,11617.25,6634.15,4539.45,4882,16688.2,2743.8,6756.3,1969.2,192.25,2716.35,,3390.85,11546.65,2913.7,17.95,1891.65,5736.3,5842.2,1606.28,7563.28,1843,2378.55,5842.2,5842.07,2255.2,4358.85,7023.65,1656.25,5638.6,2141.45,7534.28,3392.14,5643.52,5964.5,7164.06
31/05/2013,12475.65,6472.05,4769.05,5157.65,17509.05,3035.1,6729.25,2155.1,213.75,2860.8,,3671.29,12312.05,3016.4,16.99,2023.75,5912.6,5985.95,1630.74,7734.03,1941.18,2457.85,5985.95,6268.09,2341.3,4679.85,7257.35,1691.95,5863.6,2229.15,7834.93,3705.04,5943.46,6389.47,7441.89
30/04/2013,12561.55,6047.7,4632.45,5123.7,16815.95,3288.4,6550.15,2199.3,241.25,2917.05,,3789.84,12042.4,2987.35,15.1,2089.2,5846.2,5930.2,1597.57,7634.29,1971.97,2396.4,5930.2,6175.34,2429.4,4628.6,7158.95,1721.2,5816.15,2275.15,7769.53,3983.33,6021.16,6344.04,7385.25
31/03/2013,11361.85,7219.05,4224.6,4732.25,15321.9,3048,5953,2232.1,223.95,2747.9,,3624.45,11222.8,2852.45,15.22,1933,5578.9,5682.55,1569.19,7315.35,1853.36,2188.2,5682.55,5565.61,2209.8,4475.11,7017.75,1631.5,5092.15,2182.75,6790.69,3692.17,5804.65,6142.06,7084.96
28/02/2013,11487.35,7106.65,4424.8,4685.35,14594.25,3136.6,5778.2,2360.35,257.15,2852.7,,3627.5,11457.75,2871.8,14.86,2011.55,5605.05,5693.05,1514.68,7322.68,1911.79,2194.65,5693.05,5638.8,2299.9,4485.48,7002.85,1645.85,5095.75,2297.3,6795.48,3799.47,6206.22,6302.78,7163.69
31/01/2013,12708.6,6778,4649.9,5112.85,15265.35,3698.7,5935.25,2773.25,294.8,3093.85,,3928,12270.55,3068.2,14.13,2324.85,5950.95,6034.75,1498.11,7759.87,2051.72,2319.45,6034.75,6112.46,2561.55,4805.41,7344.45,1819.85,5542.5,2543.55,7383.37,4480.36,7074.07,6970.88,7665.74
31/12/2012,12474.25,6024.95,4830.55,5117.4,15175.25,3673.4,6035,2900.25,281.3,2891.2,,3741.4,12340.05,3026.1,14.95,2369.5,5847.5,5905.1,1426.19,7591.99,1906.3,2350.15,5905.1,5939.99,2585,4790.81,7106.05,1768.05,5795.5,2522.4,7714.56,4449.7,7379.94,7112.89,7581.57
30/11/2012,12158.9,6263.25,4556,5045.65,15551.85,3324.7,5869.75,2711.3,266.55,2875.5,,3742.55,11790.6,2985.85,15.15,2288.45,5786.15,5879.85,1416.18,7556.73,1886.53,2322,5879.85,5863.44,2629.6,4679.31,7109.6,1682.8,5766.65,2444.2,7674.88,4027.35,7275.65,6901.99,7472.45
31/10/2012,11268.8,6087.85,4329.4,4663,14523.5,3140.05,5667.05,2665.75,234.15,2850.6,,3615.6,10898.45,2837.65,14.4,2174.4,5503.2,5619.7,1412.16,7217.67,1860.07,2120.3,5619.7,5381,2485.85,4389,6636.85,1542.7,5741.1,2426.5,7591.12,3803.63,6989.17,6565.99,7118.77
30/09/2012,11456.8,6313.8,4369.55,4735.7,14136,3369.5,5623,2768.4,245.4,2971.6,,3755.05,11042.75,2876.45,16.16,2252.45,5583.75,5703.3,1440.67,7321.57,1923.23,2113.65,5703.3,5301.66,2525.95,4368.92,6797.2,1559.9,5704.85,2495.1,7540.27,4081.6,7017.89,6607.29,7206.51
31/08/2012,9990.5,6072.35,3889.25,4233.25,13641.6,2719.25,5648.95,2554.8,199,2841.55,,3274.2,9892.15,2635.6,17.3,1994.3,5126.3,5258.5,1406.58,6747.3,1831.11,1936.45,5258.5,4716.08,2233.85,3969.67,6208.1,1310.3,5455.05,2303.75,7210.12,3293.94,6395.09,6005.02,6632.34
31/07/2012,10384.1,5695.25,3829.75,4268.15,12893.3,2958.05,5413.8,2783.15,218.3,2900.85,,3260.35,10028.55,2632.55,16.01,2059.05,5112.25,5229,1379.32,6700.96,1881.18,1927.8,5229,4837.05,2349.55,3911.41,6205.5,1325.35,5303.35,2379.85,7006.58,3581.56,6447.89,6012.28,6605.7
30/06/2012,10340.65,6144.6,3966.4,4171.65,12729.1,3259.7,5216,2870.35,222.95,2907.05,,3269.3,10099.55,2660.65,19.08,2137,5159.15,5278.9,1362.16,6752.88,1862.94,1944.2,5278.9,4746.73,2415.9,3949.4,6293.2,1267.25,5227.35,2400.45,6887.17,3944.6,6543.75,6153.72,6682.47
31/05/2012,9441,6008.8,3739.75,3869.1,11646.15,3082.7,5047.65,2698.55,208,2659.7,,3049.95,9563.15,2488.7,25.25,1984.55,4823.45,4924.25,1310.33,6275.4,1692.28,1828.95,4924.25,4322.64,2186.45,3847.92,5935.8,1151.85,5008.35,2221.3,6591.75,3692.1,6271,5907.95,6280.04
30/04/2012,10276.8,6085.4,4433.15,4154.15,12139.85,3313.45,5155.4,2970.25,226.7,2839.05,,3457.25,10226.25,2658.25,17.82,2206.65,5143.35,5248.15,1397.91,6668.4,1833.27,1940.15,5248.15,4706.35,2362.8,4030.24,6261.55,1199.5,5213.7,2399.65,6860.06,3935.42,6764.62,6315.85,6698.51
31/03/2012,10212.75,6516,4207,4143.75,11426.05,3385.1,5036.6,3054.75,239.05,2900.15,,3607.4,10450.2,2690.6,22.38,2301,5200.15,5295.55,1408.47,6728.46,1883.32,1911.85,5295.55,4652.34,2509.15,3941.61,6442.9,1232.25,5258.6,2473.55,6919.16,4020.53,6629.38,6346.38,6759.63
29/02/2012,10414.2,6606.85,4159.4,4203.45,10560.3,3563.7,4811.7,3236.65,263.8,3096.7,,3807.5,10438,2727.5,26.93,2347.4,5273.1,5385.2,1365.68,6838.32,1946.61,1888.95,5385.2,4656.84,2627.9,3901.19,6570.2,1235.5,5138.25,2613.4,6753.16,4232.68,6859.97,6386.82,6857.28
31/01/2012,9919.45,6193.85,3836.5,4074.25,10327.7,3286.9,4890.35,3073.8,231.45,2885.6,,3649.55,9812.55,2609.9,22.66,2109.65,5069.7,5199.25,1312.41,6600.95,1853.34,1827.68,5199.25,4426.18,2530.55,3617.1,6332.75,1223.95,4919.85,2467.8,6456.1,3902.02,6463.3,5871.7,6549.31
31/12/2011,7968.65,6139,3390.55,3389.21,10217.15,2612.05,4576.25,2464.6,184.2,2653.8,,3005.75,8333.1,2298.7,27.11,1753.4,4477.35,4624.3,1257.61,5865.49,1712.47,1711.49,4624.3,3556.89,2124.9,3180.22,5600.95,1114.3,4517.45,2127.15,5926.49,3100.86,5550.14,5135.05,5778.68
30/11/2011,8564.1,5893.25,3527.8,3552.28,10271.4,2968.6,4710.85,2710.3,210.1,2838.1,,3202.35,9089.95,2428,26.55,1916.6,4709.25,4832.05,1246.96,6128.97,1818.89,1799.53,4832.05,3835.7,2425.4,3544.03,5763.05,1175.9,4594.9,2250.38,6026.14,3524.13,6097.26,5627.69,6117
31/10/2011,9989.65,6278.7,3944.05,4076.53,10670.05,3230.9,4735.6,3157.15,261.45,3095,,3789.65,10047.15,2682.85,22.66,2159.75,5193.4,5326.6,1253.3,6755.07,1899.22,1898.37,5326.6,4517.22,2682.05,3951.31,6386.9,1244.6,4899,2502.47,6413.52,3835.54,6974.61,6297.99,6763.26
30/09/2011,9468.3,5678.9,3549.62,3833.46,9947.65,3200.3,4520.95,2921.39,237.6,3051,,3497.4,9822.2,2522.28,31.94,2102.4,4860.1,4943.25,1131.42,6265.26,1874.9,1787.04,4943.25,4149.23,2588.95,3790.67,5951.65,1195.4,4650.4,2348.6,6083.78,3799.21,6881.08,6129.59,6385.76
31/08/2011,9533.4,5451.25,3513.18,3893.85,10050.2,3254.8,4524.3,3226.05,231.4,3087.1,,3758.95,9989,2562.95,24.88,2151.9,4921.15,5001,1218.89,6334.48,1911.19,1825.07,5001,4167.56,2780.3,3833.92,5972.1,1222.53,4667.8,2432.75,6106.5,3860.39,7131.48,6273.6,6487.22
31/07/2011,10893.65,6335.1,3671.16,4350.98,10435.75,3842.3,4848.45,3718.06,273.05,3294.05,,4299.3,10910.2,2808.86,19.77,2409.65,5391.25,5482,1292.28,6934.57,2059.9,1896.43,5482,4690.94,3029.25,4043.56,6733.5,1379.28,5007.5,2663.81,6544.86,4557.18,8305.58,6915.31,7111.31
30/06/2011,11244.65,6624.7,3671.86,4474.28,10369,3917.45,4817,3981.3,267.65,3393.75,,4378.1,11234.9,2884.9,18.41,2419.05,5553.5,5647.4,1320.64,7133.6,2044.72,1859.87,5647.4,4810.5,3117.4,3957.4,6884.3,1423.81,5081.15,2766.55,6624.68,4635.01,8156.6,6854.05,7265.32
31/05/2011,11020.85,6538.5,3733.47,4385.05,9827.65,3889.45,4822.75,4066.98,289.25,3358.95,,4276.7,11444.15,2861.71,16.82,2509,5499.05,5560.15,1345.2,6997.07,2104.65,1790.89,5560.15,4673.72,2975.1,3902.24,6713.5,1445.27,4992.3,2824.2,6496.56,4569.28,8235.72,6910.24,7233.85
30/04/2011,11483.75,6718.35,3982.15,4562.54,9585.45,4385.75,4685.55,4296.28,289.3,3565.6,,4497.4,11376.7,2938.11,19.58,2545.05,5649.25,5749.5,1363.61,7224.51,2195.89,1816.08,5749.5,4628.07,3022.7,3885.14,6986.4,1479.06,4921.75,2984.19,6403.15,5122.67,8715.31,7094.26,7427.14
31/03/2011,11705.45,7148.1,3862.41,4629.58,9188.45,4454,4535.85,4293.65,313.3,3566.75,,4535.7,11279.55,2958.65,22.18,2505.25,5711.7,5833.75,1325.83,7327.83,2117.53,1748.67,5833.75,4762.37,3076.65,3764.06,7168,1430.18,4787.4,2983.52,6227.31,5202.38,8175.89,6873.4,7437.26
